"Nombre","Estilo","Gravedad_Original","Gravedad_Final","Grado_Alcoholico","Amargor","Color"
"Panda Bier","Robust Porter",1.053,1.012,5.39,36.67,34.52
"Scaldy Porter Clone","American Porter",1.057,1.014,5.69,60.35,49.35
"Big Beans Vanilla Porter","American Porter",1.07,1.021,6.47,41.62,37.87
"Wylie's Bite American Porter","American Porter",1.077,1.014,8.33,43.94,38.34
"Rum Barrel Porter","Brown Porter",1.062,1.017,5.9,14.54,40.58
"Poo-tee-weet Porter","American Porter",1.07,1.024,6.13,86.56,38.52
"Smooth & Smoky Robust Porter","Robust Porter",1.067,1.019,6.31,46.14,41.16
"Mannhullet - Svartehavet","English Porter",1.054,1.013,5.34,39.4,37.1
"Reese's PB Porter","Brown Porter",1.055,1.01,5.8,19.99,43.97
"Casey's Vanilla Porter","Brown Porter",1.049,1.012,4.88,24.85,27.28
"One in the Stink","English Porter",1.052,1.014,4.88,20.22,26.39
"Baltic Porter (English)","Baltic Porter",1.07,1.022,6.3,61.74,40.87
"Federal espresso","American Porter",1.064,1.016,6.27,26.3,25.76
"Porter","Robust Porter",1.047,1.01,4.83,35.85,20.51
"Fat Man Dark Ale","American Porter",1.055,1.01,5.81,19.84,17.58
"Robust Porter","Robust Porter",1.062,1.018,5.86,26.55,31.85
"#41","English Porter",1.049,1.015,4.43,26.84,27.59
"Coffee porter(2)","Robust Porter",1.063,1.021,5.54,35.32,39.1
"Whisky Barrel Cherry Porter","American Porter",1.065,1.019,5.93,34.05,26.28
"Hazlenut Toffee Porter","American Porter",1.058,1.013,5.98,31.82,33
"Porter Test","American Porter",1.066,1.014,6.87,42.94,34.59
"Vanilla Porter","Brown Porter",1.053,1.013,5.24,36.1,32.16
"Brown Porter 2","English Porter",1.054,1.017,4.85,31.13,27.85
"Porter","Robust Porter",1.06,1.016,5.78,47.95,43.91
"Bourbon Barrel Porter","Robust Porter",1.063,1.018,5.94,62,50
"Robust porter","Robust Porter",1.064,1.014,6.59,37.77,42.98
"Jalapeno Mashed Portertato (#4)","American Porter",1.056,1.013,5.65,47.95,31.31
"Double Chocolate Stout","American Porter",1.052,1.012,5.18,37.12,38.29
"PB Porter","Brown Porter",1.083,1.024,7.75,96.27,45.95
"Word to ya mutha Porter","Robust Porter",1.06,1.011,6.34,45.13,34.28
"Punkin Porter","English Porter",1.066,1.017,6.53,0,50
"Penthouse Porter","American Porter",1.062,1.015,6.15,21.09,32.3
"Leo's Porter","Brown Porter",1.043,1.009,4.52,34.8,23.26
"Southern Smoked Porter","Brown Porter",1.049,1.014,4.67,33.47,24.94
"Dry Dock vanilla porter","Robust Porter",1.05,1.013,4.93,26.75,33.22
"Death By Celso","American Porter",1.066,1.016,6.63,24.9,38.61
"Robust Porter","Robust Porter",1.076,1.017,7.7,90.14,42.14
"Yo Bro! Porter","American Porter",18.2299,3.22416,8.21,35.79,46.3
"Gio's Aged Porter","Robust Porter",1.052,1.012,5.32,56.2,30.19
"Vaniljeporter - 20L","Robust Porter",1.054,1.013,5.32,25.82,47.11
"Peanut Butter Cup Porter","Robust Porter",1.078,1.026,6.81,46.17,50
"P4 #3 - Straight Up BEST Chocolate Porter...","English Porter",13.1358,2.47405,5.71,33.63,23.12
"Oatmeal stout","American Porter",1.063,1.016,6.18,45.1,29.79
"English Porter (Open Beer)","English Porter",1.046,1.012,4.5,25.7,36.98
"Coffee Porter","American Porter",1.069,1.018,6.64,73.88,33.76
"#70 American Porter","American Porter",16.2763,4.50151,6.42,42.29,29.26
"Beer Cellar Porter","American Porter",1.055,1.011,5.88,48.06,38.52
"Porter","Brown Porter",1.054,1.015,5.08,27.25,30.28
"Cinnamon Chocolate Coffee Porter","Robust Porter",1.067,1.018,6.49,56.25,35.17
"House Porter","American Porter",1.055,1.015,5.23,40.56,31.56
"Winter porter","Brown Porter",1.049,1.009,5.23,27.91,22.32
"Cocnut porter","American Porter",1.072,1.027,6.01,46.99,40
"Marlin Brewing- Hipster Porter","Baltic Porter",1.043,1.011,4.22,114.23,8.37
"Porter's Porter","American Porter",1.071,1.019,6.85,55.07,38.27
"Robust porter","American Porter",1.054,1.013,5.5,40.94,30.01
"White Girl Porter","Robust Porter",1.057,1.013,5.77,34.42,27.81
"Mokka Porter","American Porter",1.054,1.016,4.97,39.59,28.19
"RBEL New World Porter","American Porter",1.059,1.015,5.76,27.79,30.48
"Cherry-O","Robust Porter",1.085,1.023,8.03,38.99,42.71
"Porter","American Porter",1.055,1.013,5.46,31.25,31.28
"Porter vanille","American Porter",1.053,1.011,5.55,34.43,26.88
"6 Belcin Belgian","Baltic Porter",1.049,1.014,4.6,26.06,24.81
"EKG Smoked Robust","American Porter",1.082,1.021,8,64.5,43.6
"Tractor Fuel 2016","Brown Porter",1.066,1.019,6.2,35.94,22.69
"Really Oughtta Porter","English Porter",1.051,1.013,4.99,30.68,30.02
"Wsp Robust Porter","Robust Porter",1.063,1.015,6.34,38.47,32.51
"Damn Good Cherry Porter","American Porter",1.053,1.013,5.25,51.94,38.85
"Hendy's Blackbeard Porter (Clone)","Robust Porter",1.064,1.016,6.3,31.63,23.85
"Baltic Porter","Baltic Porter",1.075,1.013,8.14,32.05,32.19
"Russian Imperial Stout 2016","American Porter",1.096,1.022,9.64,63.7,47.69
"Porking Porter","Baltic Porter",1.063,1.016,6.19,38.59,31.62
"Awesome Recipe","English Porter",1.048,1.012,4.75,17.88,34.25
"Porter","Robust Porter",1.058,1.01,6.38,0,30.57
"Burned Out Blunder","Baltic Porter",1.075,1.02,7.18,26.08,27.8
"Holiday Porter","Robust Porter",1.067,1.018,6.53,53.81,37.89
"Jay","American Porter",1.059,1.015,5.76,33.59,29.84
"Paw prince porter","American Porter",1.059,1.015,5.76,39.47,31.22
"Prodigious Porter","Baltic Porter",1.066,1.017,6.51,41.36,26.68
"Robust Porter","American Porter",1.067,1.018,6.49,50.1,33.64
"Happy Jack","American Porter",1.07,1.015,7.25,50.22,24.97
"PUMPKIN PORTER PART DUEX","American Porter",1.058,1.014,5.79,39.62,35.99
"American Porter","American Porter",1.062,1.013,6.48,37.74,27.85
"For the Children","Robust Porter",1.055,1.014,5.44,35.71,32.72
"Bourbon Barell Porter","American Porter",1.059,1.012,6.24,46.5,49.62
"Perfect Porter Version 1","Brown Porter",1.048,1.012,4.7,29.98,40.03
"Dec Porter","American Porter",1.057,1.017,5.31,24.59,35.39
"Fidel Castro","English Porter",1.061,1.014,6.18,41.49,33.57
"Leftover Stout","American Porter",1.07,1.018,6.92,26.91,45.69
"NH7 Hawks Porter","American Porter",1.059,1.012,6.18,36.78,32.6
"Jean Claude Van Graham","Robust Porter",1.06,1.015,5.85,24.55,43.2
"Awesome Recipe","Robust Porter",1.052,1.013,5.22,28.75,28.12
"Smitty's No.8 ""English Porter""","English Porter",1.05,1.013,4.88,23.08,26.76
"Nov Porter","Robust Porter",1.053,1.014,5.07,27.09,32.07
"Pangalt? Porter Large Volume","Robust Porter",1.057,1.011,6.01,37.03,26.19
"Allen's Porter","Robust Porter",1.065,1.02,5.91,44.84,29.75
"Coffee Porter ( M2 )","English Porter",1.051,1.013,4.96,28.43,24.28
"Moonshot 2.0","English Porter",1.057,1.014,5.65,16.66,34.86
"Rugger's Recovery","American Porter",1.067,1.018,6.39,34,27.22
"Pecan Porter","American Porter",1.066,1.017,6.36,26.32,33.78
"Never too Early Grey Porter","American Porter",1.05,1.012,5.04,26.25,29.49
"Saaz Perle Porter","American Porter",1.054,1.014,5.33,48.3,46.46
"Datil Porter","American Porter",1.055,1.014,5.33,37.76,34.45
"Shot down in flames - smoked porter","American Porter",1.056,1.015,5.33,39.16,43.65
"Pelinegra Brown porter","Brown Porter",1.052,1.011,5.38,21.43,25.86
"Porter 3","American Porter",1.051,1.013,4.98,44.49,26.51
"Heath Coffee Porter","American Porter",1.084,1.021,8.24,0,49.13
"Bayman Porter Take 2","American Porter",1.056,1.016,5.31,29.69,37.71
"Porter test","Baltic Porter",1.066,1.013,7.02,27.44,29.59
"Extract Coffee Stout","American Porter",1.06,1.011,6.4,44.98,34.68
"Smore Stout","American Porter",1.031,1.007,3.1,31.48,45.2
"English Porter","English Porter",1.052,1.015,4.83,26.03,24.71
"Mounds Porter","American Porter",1.058,1.021,4.92,28.93,31.38
"Bourbon Vanilla Porter","American Porter",1.075,1.02,7.31,30.37,28.35
"Home Port'er","Robust Porter",1.067,1.017,6.49,66.9,26.13
"Some Guys Porter","American Porter",1.051,1.014,4.78,54.31,43.3
"BA Banana Stout","American Porter",1.098,1.017,10.69,51.75,38.35
"Batch #7 Porter Meaning of life","English Porter",1.054,1.013,5.47,29.19,33.31
"SOuthern Seas African R Port","Robust Porter",1.052,1.01,5.47,44.93,25.54
"Not Now Honey Porter","American Porter",1.063,1.014,6.5,48.19,30.85
"Spite Row Porter","Robust Porter",1.064,1.017,6.12,42.68,29.41
"Torsti's Tastiest - Dandy Gentleman","English Porter",1.047,1.015,4.2,33.52,25.48
"Chocolate Oat Stout","Robust Porter",1.051,1.013,5.06,1.29,35.8
"Lor San Tekka Porter","English Porter",1.049,1.014,4.65,28.04,26.28
"Kitchen Sink Porter","American Porter",1.07,1.017,6.87,68.99,41.29
"Denny's Bourbon Vanilla Imperial Porter","American Porter",1.081,1.017,8.31,46.11,38.6
"Buzzcrafters London Porter","Brown Porter",1.048,1.011,4.91,31.73,26.2
"Popter","English Porter",1.058,1.01,6.32,30.05,33.5
"Peanut butter cup Porter","American Porter",1.059,1.017,5.53,36.12,39.86
"Black Porter","Brown Porter",1.044,1.011,4.34,25.26,31.72
"Kjeller 5: Kjellerens Brune Juleporter","English Porter",1.05,1.012,5.07,23.41,22.59
"20A: American Porter","American Porter",1.059,1.017,5.44,38.13,29.8
"KOZ","Baltic Porter",1.078,1.019,8.16,34,33.21
"JuleAle 2017","Baltic Porter",1.089,1.02,9.09,40.18,31.91
"Coffee Porter","Robust Porter",1.069,1.012,7.4,37.29,40.76
"Festiuvs Brown Porter (8g)","Brown Porter",1.049,1.014,4.52,22.83,25.04
"Ol Brown Eye","Brown Porter",1.06,1.012,6.22,38.4,38.66
"NZ Porter","English Porter",1.05,1.013,4.93,27,23.72
"Baltic Porter","Baltic Porter",1.064,1.015,6.43,38.72,36.38
"Robust Porter","American Porter",1.052,1.014,5.06,47.57,28.69
"Chocolate Porter","English Porter",1.054,1.016,5.06,27.53,31.59
"Smok'em if you got 'em","Robust Porter",1.082,1.019,8.17,60.5,42.84
"Porter II","American Porter",1.065,1.016,6.45,69.36,38.86
"Logan's London Porter","English Porter",1.051,1.011,5.15,0,41.33
"Imperial Porter","Baltic Porter",1.102,1.022,10.5,62.99,34.51
"Robust Porter","Robust Porter",1.053,1.015,5.07,41.34,30.2
"Smoky Vanilla Porter","Robust Porter",1.05,1.013,4.96,37.6,34.78
"Fast Oatmeal Porter","American Porter",1.052,1.014,5.02,32.25,34.65
"Unknkown","American Porter",1.055,1.014,5.43,38.29,24.77
"Awesome Recipe","American Porter",1.048,1.012,4.75,103.56,15.99
"Baltic Porter","Baltic Porter",1.071,1.017,7.08,54.44,37.36
"Brittisk Porter","English Porter",1.052,1.011,5.4,26.26,27.87
"Lakrisporter","Baltic Porter",1.074,1.015,7.73,34.76,36.85
"Juleøl-mockup","Brown Porter",1.076,1.021,7.22,43.06,38.19
"The Blind  Idiot God","Baltic Porter",1.093,1.024,9.13,42.56,49.63
"Øyvind porter","American Porter",1.095,1.018,10.12,45.67,39.38
"Pepe Porter","American Porter",1.061,1.012,6.39,41.51,50
"Lakris Porter 2016","Robust Porter",1.054,1.014,5.26,33,40.14
"Honey Porter","Brown Porter",1.051,1.011,5.33,24.67,28.79
"Porter","Robust Porter",1.065,1.011,7.13,27.62,21.9
"Historic Porter","Brown Porter",1.067,1.016,6.73,40.82,34.02
"Porter","English Porter",1.051,1.013,4.94,34.27,29.42
"Konrads LakrisPorter","Robust Porter",1.05,1.012,5.02,32.93,33.71
"Robust porter","Robust Porter",1.071,1.018,6.96,41.35,37.57
"Grenfell Tower Robust Porter","Robust Porter",1.058,1.017,5.38,37.77,26.76
"Porter Ivan","American Porter",1.06,1.016,5.68,37.04,25.55
"Vanilla Honey Porter","English Porter",1.06,1.013,6.21,45.01,29.6
"Brown porter","English Porter",1.054,1.014,5.36,28.94,26.5
"Prohibition Porter","Robust Porter",1.048,1.012,4.7,30.99,24.24
"Porter","American Porter",1.049,1.009,5.28,35.91,28.82
"Vanilla Butte Porter","English Porter",1.058,1.019,5.28,29.66,32.84
"Partial mash porter","Brown Porter",1.044,1.013,4.13,24.49,30.25
"Nilla porter","Robust Porter",1.072,1.018,7.11,52.94,41.22
"House porter","American Porter",1.078,1.02,7.51,71.07,39.38
"English porter","Brown Porter",1.042,1.01,4.17,31.07,26.64
"Alta Gracia Clone","American Porter",1.072,1.018,7.15,46.3,37.7
"Robust Porter","American Porter",1.066,1.016,6.63,35.88,38.45
"Caledonian Porter","Brown Porter",1.041,1.01,4.16,41.12,16.67
"7BBL Jerrod Porter","American Porter",1.058,1.019,5.12,32.4,33.19
"Base Porter","Robust Porter",1.064,1.017,6.19,65.93,40.77
"JCB House Porter","American Porter",1.052,1.013,5.14,35.6,21.71
"Coffee Porter","American Porter",1.064,1.018,6.07,30.23,42.47
"Porter","American Porter",1.068,1.019,6.39,63.41,31.48
"Porter","English Porter",1.059,1.016,5.67,29.94,28.71
"Export India Porter","Brown Porter",1.061,1.007,7.11,71.65,34.53
"Double Trouble Porter","Robust Porter",1.063,1.02,5.62,32.09,23.63
"Porter Rico Vanilla","American Porter",1.047,1.009,5.05,50.73,32.05
"Mom's Porter","English Porter",1.054,1.013,5.32,21.98,38.11
"Canadian maple porter","American Porter",1.085,1.02,8.62,45.85,31.53
"Stick That In Your Porter And Smoke It!","American Porter",1.065,1.024,5.32,39.92,27.98
"Chugger Pale Mild","Brown Porter",1.037,1.008,3.73,22.71,11.12
"Xmas Pudding Porter (253)","American Porter",1.064,1.016,6.42,33.33,35.19
"Cross Bearer Choc Rye Porter","American Porter",1.057,1.014,5.66,44.43,28.03
"Wolavers Coffee Porter","American Porter",1.07,1.017,6.86,39.18,40.27
"New Year Porter","American Porter",1.055,1.013,5.54,36.53,35.08
"Lonsdale Porter","Robust Porter",1.06,1.015,5.9,80.64,35.42
"St. Paul Porter","American Porter",1.048,1.008,5.13,46.83,29.71
"1834 WA Beer","English Porter",1.057,1.016,5.34,19.3,28.66
"Robust Porter","English Porter",1.053,1.012,5.37,45.03,45.51
"Robust Brown Porter","Robust Porter",1.073,1.019,7.19,30.19,36.91
"Irish Coma","American Porter",1.073,1.02,7.01,41.17,34.89
"Smoked Porter","Robust Porter",1.067,1.015,6.76,20.16,29.89
"Bourbon Vanilla Porter","American Porter",1.082,1.016,8.76,42.04,34.79
"Midtbrygg Røyk Porter","Robust Porter",1.059,1.012,6.16,43.87,23.2
"Deschutes Black Butte Porter","American Porter",1.058,1.02,5.01,31.15,25.01
"1776 Porter","English Porter",1.066,1.016,6.47,69.16,29.12
"Genus Extract Porter","English Porter",1.053,1.013,5.21,31.71,28.36
"13C: English Porter","English Porter",1.044,1.01,4.44,27.39,24.42
"Porter 1","Brown Porter",1.052,1.017,4.52,35.51,26.02
"Rum Porter","Brown Porter",1.071,1.02,6.78,62.21,39.45
"Chocolate Raspberry Porter","American Porter",1.063,1.017,6,39.3,37.27
"Continental Baltic Porter","Baltic Porter",1.082,1.019,8.28,46.78,24
"Death to Karadži? Baltic Porter","Baltic Porter",1.064,1.013,6.68,35.81,26.23
"Redemption Pumpkin Porter","American Porter",1.058,1.01,6.34,33.73,36.25
"London Porter","English Porter",1.063,1.021,5.61,36.67,36.06
"Porter","Brown Porter",1.051,1.017,4.42,32.35,32.55
"English Porter","English Porter",1.063,1.018,5.88,34.25,26.47
"Northern Breakfast Porter","American Porter",1.061,1.014,6.15,31.43,47.84
"P4 #4 - 50:50 Brown Porter","English Porter",12.3335,2.3174,5.35,32.41,28.81
"Park Bench Porter","American Porter",1.058,1.015,5.66,55.52,37.55
"Base Porter","American Porter",1.065,1.016,6.45,0,28.31
"Matt's Porter","English Porter",1.065,1.017,6.26,25.19,34.98
"Black Widow Porter","American Porter",1.07,1.017,6.95,44.42,34.43
"American Porter","American Porter",1.059,1.014,5.88,33.35,30.45
"Black tusk porter","Brown Porter",1.051,1.013,5,25.21,35.23
"Peanut Butter Cup Porter","American Porter",1.054,1.014,5.24,35.89,34.23
"Hoarder Porter","Brown Porter",1.052,1.014,5.01,34.63,30.4
"American Porter","American Porter",1.067,1.012,7.14,44.71,39.06
"Two Trumpeters Smoked Porter","English Porter",1.052,1.013,5.11,26.23,22.53
"Han and Chewie's Tweleve Parsec Smuggler Por...","Robust Porter",1.064,1.02,5.78,34.36,27.7
"Double Pungent Porter","American Porter",1.059,1.011,6.3,38.41,28.49
"Lakrisporter","Robust Porter",1.06,1.019,5.32,38.81,36.41
"1859 Barclay Perkins EI Porter","English Porter",1.065,1.016,6.45,210.07,27.21
"Portier IX","English Porter",1.046,1.013,4.4,34.62,20.8
"CaBLTFH Porter","American Porter",1.064,1.017,6.22,22.98,32.41
"Chocolate Vanilla Porter","Robust Porter",1.06,1.016,5.77,31.63,34.76
"Stash Milk Stout","American Porter",1.066,1.023,5.7,19.84,45.74
"Cherrolyn Vanilla Brown Porter - AG","Robust Porter",1.06,1.015,5.88,35.52,27.52
"Bourbon Barrel Porter","American Porter",1.073,1.02,6.86,71.64,40
"Røykfull","English Porter",1.057,1.014,5.57,19.56,34.03
"Porter","Brown Porter",1.049,1.011,4.93,27.09,26.16
"Coffee Porter","Robust Porter",1.068,1.018,6.66,45.08,31.22
"Catspaw Monsier L","Robust Porter",1.063,1.017,6.01,41.7,34.51
"Porter","American Porter",1.055,1.015,5.26,36.12,37.72
"Imperial Honey Porter","Baltic Porter",1.086,1.021,8.57,84.55,27.26
"Tommys smoked porter","American Porter",1.055,1.013,5.6,40.98,34.12
"Chocolate Coconut Porter","Robust Porter",1.058,1.013,5.92,52.25,41.26
"Logteamets Porter","American Porter",1.077,1.02,7.53,36.25,27.68
"Bourbon Barrel Porter","American Porter",1.049,1.013,4.61,49.6,29.23
"Fergus Porter","Brown Porter",1.055,1.014,5.3,34.91,28.18
"Koch's Porter v1","American Porter",1.05,1.013,4.94,32.87,29
"Smoked Porter","Robust Porter",1.062,1.015,6.2,38.13,29.79
"Carry the Load - Rye","English Porter",1.06,1.016,5.73,28.26,32.45
"Session Porter 1","English Porter",1.032,1.007,3.25,35.41,26.17
"Kentucky Porter","American Porter",1.051,1.014,4.82,64.48,42.72
"Birthday ale","Robust Porter",1.054,1.014,5.33,46.38,27.38
"Basic Porter","English Porter",1.05,1.012,5.01,20.24,25.33
"Odun-porter","Brown Porter",1.046,1.008,5.05,30.77,25.41
"Left over ale","American Porter",1.062,1.01,6.86,43.33,42.47
"Robust Porter","Robust Porter",1.09,1.02,9.16,62.17,50
"Pants Porter","Robust Porter",1.065,1.017,6.28,38.11,33.78
"Home Port Porter","Robust Porter",1.059,1.014,5.83,28.46,50
"Pished Porter","American Porter",1.083,1.015,8.87,19.91,43.05
"Mac's - I.O. Vanilla Porter","American Porter",1.065,1.011,6.99,38.25,39.61
"Goose Island Porter","American Porter",1.074,1.024,6.54,23.31,21.16
"Bourbon Barrel Peanut Butter Porter","American Porter",1.071,1.018,7.01,46.94,35.6
"Porter-Landia","English Porter",1.058,1.015,5.6,33.37,32.96
"American Porter","American Porter",1.052,1.014,5.07,39.05,30.22
"Stout","Brown Porter",1.047,1.013,4.46,23.08,35.4
"Chocolate Cherry Porter","English Porter",1.075,1.024,6.65,28.16,49.09
"Queen's English Raspberry Porter","English Porter",1.059,1.014,5.91,87.08,27.09
"Smoked pecan porter (half batch)","American Porter",1.057,1.014,5.64,19.63,34.49
"ANDP- Regan Dillon Porter","Baltic Porter",1.076,1.015,7.93,31.78,39.78
"Peanut Butter Chocolate Porter","Robust Porter",1.062,1.017,5.82,30.43,26.16
"Porter","English Porter",1.05,1.015,4.63,23.61,26.92
"David's Bourbon Barrel Vinalla Porter","American Porter",1.07,1.022,6.33,63.86,42.12
"Scharnhorst","American Porter",1.068,1.017,6.7,47.12,50
"EIM PORTER","Brown Porter",1.049,1.008,5.39,27.42,25.7
"Praline Porter","Robust Porter",1.06,1.015,5.89,52.21,32.37
"Dark Chocolate Porter","American Porter",1.061,1.012,6.41,58.54,34.81
"Roasted Coffee Porter","Robust Porter",1.06,1.018,5.45,34.92,37.62
"Chocolatey brown","American Porter",1.062,1.016,6.03,27.94,37.9
"Bitter Hell","American Porter",12.7406,2.9126,5.26,47.85,27.23
"Hog Boat","American Porter",1.057,1.011,5.93,32.78,33.76
"Rudolfs juleporter","Robust Porter",1.063,1.014,6.41,32.5,35.42
"London Calling","Brown Porter",14.7348,3.68382,5.98,30.33,33.91
"Hedgerow Porter","Robust Porter",1.056,1.014,5.49,42.32,28.81
"My Porter","Robust Porter",1.064,1.018,5.99,26.94,33.77
"Scott's Vanilla Porter","English Porter",1.05,1.013,4.89,28.93,29.89
"Kurs oppskrift II Lørenskog 0209","Brown Porter",1.046,1.012,4.54,21.91,28.59
"PT Porter (1 Gallon)","American Porter",1.073,1.017,7.32,27.98,37.93
"Hello  Friend - Port-Ur","English Porter",1.06,1.013,6.05,21.65,31.26
"M'Toasty Nuts Peanut Butter Porter","Robust Porter",1.062,1.016,6.29,29.31,34.8
"Tezcatliporter","American Porter",1.059,1.012,6.16,37.79,38.27
"Nobody Smokes Here Anymore (SRP)","Robust Porter",1.068,1.014,7.2,27.29,40.18
"Hop Stout","American Porter",1.061,1.014,6.11,76.55,32.9
"Carry My Bags Summer Porter","American Porter",1.05,1.014,4.74,28.7,14.31
"Porter","Baltic Porter",1.087,1.022,8.45,27.27,29.53
"Nubian Princess","Baltic Porter",1.071,1.018,6.95,39.51,28.47
"The Porter","American Porter",1.06,1.015,5.88,27.71,29.35
"Baltic Chocolate","Baltic Porter",1.068,1.011,7.41,55.33,19.53
"Hoppy Pumpkin Porter","American Porter",1.104,1.025,10.4,193.01,50
"May Porter","American Porter",1.057,1.015,5.42,28.65,27.4
"Peanut butter baby","American Porter",1.067,1.014,7.01,40.29,28.89
"Pudgy Muck's Celebrated Cocoa Porter","American Porter",1.078,1.02,7.65,33.39,44.31
"Choco-Raspy-Portery","American Porter",15.4659,4.3134,6.06,27.32,23.56
"#2 BB Robust Porter","American Porter",1.05,1.009,5.29,32.6,33.45
"Anchor Porter - Clone H&H","American Porter",1.074,1.021,6.98,35.59,50
"London Calling","Brown Porter",14.6564,4.26347,5.63,31.4,33.96
"Some Guys Porter","American Porter",1.051,1.014,4.78,41.6,43.3
"Chrismas Stout 1.0","American Porter",1.103,1.021,10.81,0,50
"Bonanza","American Porter",1.07,1.013,7.48,45.42,32.85
"JR PORTER","Robust Porter",1.065,1.016,6.45,26.32,29.17
"1st Degree Porter (Big Jamoke Clone)","American Porter",1.064,1.012,6.76,58.14,37.46
"How to brew Porter","Brown Porter",1.041,1.01,4.1,50.82,31.95
"Limfjordsklon","Baltic Porter",1.073,1.018,7.15,35.28,36.05
"Gentleman's Porter","Brown Porter",1.056,1.009,6.19,15.82,34.84
"Porter","English Porter",1.047,1.011,4.79,28.1,25.53
"Robust porter","American Porter",1.059,1.011,6.31,29.59,30.14
"G&B Porter II","American Porter",1.057,1.015,5.63,47.27,40.22
"Kurs PORTER Lørenskog","American Porter",1.064,1.015,6.36,31.07,39.27
"Ghost House Porter","Robust Porter",1.074,1.017,7.58,42.41,40.19
"Some Guys Espresso Porter","American Porter",1.051,1.014,4.78,54.31,43.3
"Fossane Bryggeri - Porteur 2017","Baltic Porter",1.059,1.014,6,38.25,35.63
"Chocolate Peanut Butter Porter","American Porter",1.067,1.019,6.35,43.07,40.43
"Fuller's London Porter Clone","Brown Porter",1.057,1.017,5.25,27.93,34.12
"Old Hound Dog Pre-Prohibition Porter","Brown Porter",1.074,1.018,7.44,54.33,45.75
"Johnny AM Porter","American Porter",1.059,1.013,6.1,50.87,43.98
"Based Porter","English Porter",1.057,1.014,5.61,24.13,24.78
"Robust Porter","American Porter",1.056,1.011,5.94,53.79,35.73
"TBD","American Porter",1.065,1.016,6.41,48.2,42.19
"Chai Porter","American Porter",1.062,1.015,6.2,32.26,35.04
"Double Pecan Porter","American Porter",1.074,1.02,7.1,30.15,33.9
"Port O' Palmer - Porter","Brown Porter",1.051,1.008,5.65,0,33.54
"End of the Gingerbread man","Baltic Porter",1.071,1.018,6.96,37.68,20.91
"Fall Porter","American Porter",1.073,1.018,7.13,40.6,48.03
"Takkatuli 4000","Robust Porter",1.076,1.018,7.69,80.83,47.29
"Floydy Robust Porter","Robust Porter",1.057,1.014,5.71,35.65,43.21
"Two Trumpeters Baltic Porter","Baltic Porter",1.088,1.02,8.91,49.37,38.59
"Vanilla and rum porter","Brown Porter",1.048,1.012,4.77,36.78,26.83
"September Porter","Robust Porter",1.056,1.015,5.39,41.59,35.25
"Vanilla Porter","American Porter",1.059,1.016,5.66,28.54,32.38
"Bark's Bite","American Porter",1.07,1.021,6.4,27.92,50
"Pale Choc Porter","American Porter",1.062,1.016,6.1,36.72,28.64
"Pecan Pie Porter 2","Robust Porter",1.099,1.024,9.78,29.64,41.35
"English Porter","English Porter",1.045,1.012,4.32,33.54,24.3
"Spiced Plum Porter v1","American Porter",1.053,1.013,5.32,62.67,33.14
"Coffee Porter","American Porter",1.05,1.013,4.88,61.03,37.09
"Baltisk porter","Baltic Porter",1.082,1.032,6.57,29.38,27.61
"Brown Choco Kent's Ale","English Porter",1.063,1.013,6.83,28.68,29.58
"Porter","Brown Porter",1.048,1.01,5,34.12,32.96
"Work Rest and Play","English Porter",1.056,1.016,5.3,18.17,27.24
"Porter II - Robust","Robust Porter",13.1365,3.27186,5.3,41.71,26.58
"Porter 2017","American Porter",1.066,1.015,6.59,38.11,39.98
"American Coffee Porter","Brown Porter",1.069,1.017,6.78,33.96,32.04
"Black Butte Porter","English Porter",1.057,1.016,5.4,28.64,38.43
"Kane","Baltic Porter",1.053,1.011,5.55,31.05,27.23
"S'mores Porter","Robust Porter",1.061,1.011,6.55,13.49,32.48
"Standard Porter","Brown Porter",1.052,1.013,5.11,29.56,37
"Midwest Porter","American Porter",1.048,1.013,4.63,33.91,26.38
"Robust Porter","Robust Porter",1.073,1.018,7.2,47.81,32.15
"Porter","American Porter",1.058,1.019,5.14,37.76,38.2
"Noobie Strong Porter","American Porter",1.063,1.016,6.08,31.42,24.41
"Libertine Porter","American Porter",1.063,1.016,6.15,42.56,46.11
"Honey Porter","Robust Porter",1.056,1.012,5.73,45.39,22.96
"O.C. Competition Porter","American Porter",1.059,1.017,5.45,27.73,33.67
"Mr Smooths back","American Porter",1.064,1.017,6.21,83.96,38.64
"2017 Holiday Ale","American Porter",1.06,1.014,6.04,44.29,23.29
"Black Widow","American Porter",1.078,1.018,7.92,37.44,39.2
"Wedding nutella porter","American Porter",1.051,1.012,5.15,36.24,34.04
"Shut My Mouth Sweet Potato Porter","American Porter",1.059,1.017,5.72,36.72,31.05
"Arbetsnamn: #backakakan (chokladkakan)","American Porter",1.089,1.023,8.69,47.2,50
"Trans Atlantic Porter","Robust Porter",1.055,1.013,5.48,36.13,36.64
"Baltic Porter","Baltic Porter",1.07,1.016,7.1,53.84,38.94
"Assy with Molassy notes","American Porter",1.074,1.019,7.13,49,34.67
"Vanilla Porter","American Porter",1.048,1.011,4.83,46.69,25.73
"Coconut Brown Porter","English Porter",1.051,1.015,4.73,6.61,28.43
"Edmund","American Porter",1.057,1.015,5.56,43.1,33.89
"PB Porter","American Porter",1.062,1.019,5.67,40.54,35.17
"Oat Meal Porter","American Porter",1.053,1.013,5.2,20.78,50
